Title,Price,Brand,Condition,Location,Description,URL,Scraped_Date,RAM,Storage,Camera_MP,Battery_mAh,Screen_Size,Is_5G,PTA_Approved,Has_Warranty,Has_Box
Featured,33500,Xiaomi,Used,Chat,"Rs 33,500 Samsung S25 Ulta (12/512) Available On Easy Installemnt`s Plan Askari, Lahore•3 days ago Call",https://www.olx.com.pk/item/samsung-s25-ulta-12512-available-on-easy-installemnts-plan-iid-1109418569,2025-12-21T03:51:14.927912,12.0,512,,,,0,0,0,0
Featured,4700,Xiaomi,Used,Chat,"Rs 4,700 Infinix Hot 60 Pro (8/128GB) Available On Easy Installemnt`s Plan Shahdara, Lahore•3 days ago Call",https://www.olx.com.pk/item/infinix-hot-60-pro-8128gb-available-on-easy-installemnts-plan-iid-1109418269,2025-12-21T03:51:14.952317,8.0,128,,,,0,0,0,0
Featured,39999,Xiaomi,Used,Chat,"Rs 39,999 iPhone 11 64GB JV Sim Time LLA Model Gulberg 3, Lahore•3 days ago Call",https://www.olx.com.pk/item/iphone-11-64gb-jv-sim-time-lla-model-iid-1109206260,2025-12-21T03:51:14.989275,,64,,,,0,0,0,0
Featured,66999,Xiaomi,Used,Chat,"Rs 66,999 iPhone 13 128GB JV Sim Time 100% Bh Valencia Town, Lahore•3 days ago Call",https://www.olx.com.pk/item/iphone-13-128gb-jv-sim-time-100-bh-iid-1109161244,2025-12-21T03:51:15.022628,,128,,,,0,0,0,0
Featured,65000,Xiaomi,Used,Chat,"Rs 65,000 SAMSUNG GALAXY S21 128GB Thokar Niaz Baig, Lahore•4 days ago Call",https://www.olx.com.pk/item/samsung-galaxy-s21-128gb-iid-1109452754,2025-12-21T03:51:15.076351,,128,,,,0,0,0,0
Featured,32900,Xiaomi,Used,Chat,"Rs 32,900 iPhone 17 Pro Max (256GB) Non PTA Available On Easy Installment Plan Shalimar Link Road, Lahore•4 days ago Call",https://www.olx.com.pk/item/iphone-17-pro-max-256gb-non-pta-available-on-easy-installment-plan-iid-1109481124,2025-12-21T03:51:24.038338,,256,,,,0,1,0,0
Featured,20300,Xiaomi,Used,Chat,"Rs 20,300 iPhone 13 Pro Max (256GB) PTA Approved Available On Easy Installment Garden Town - Ahmed Block, Lahore•4 days ago Call",https://www.olx.com.pk/item/iphone-13-pro-max-256gb-pta-approved-available-on-easy-installment-iid-1109480761,2025-12-21T03:51:24.074108,,256,,,,0,1,0,0
Featured,72000,Xiaomi,Used,Chat,"Rs 72,000 Apple iPhone 11 Pro Max 64GB Non PTA Mobile Saddar, Lahore•4 days ago Call",https://www.olx.com.pk/item/apple-iphone-11-pro-max-64gb-non-pta-mobile-iid-1109438307,2025-12-21T03:51:24.191181,,64,,,,0,1,0,0
Featured,65000,Xiaomi,New,Chat,"Rs 65,000 OnePlus 10 Pro – 12GB / 256GB – Black | Like New Chah Habib, Gujranwala•4 days ago Call",https://www.olx.com.pk/item/oneplus-10-pro-12gb-256gb-black-like-new-iid-1105947376,2025-12-21T03:51:24.273388,12.0,256,,,,0,0,0,0
Featured,83000,Xiaomi,Used,Chat,"Rs 83,000 iPhone 12 64GB PTA Approved Paragon City, Lahore•4 days ago Call",https://www.olx.com.pk/item/iphone-12-64gb-pta-approved-iid-1109474124,2025-12-21T03:51:24.468991,,64,,,,0,1,0,0
Featured,49999,Xiaomi,New,WhatsApp,"Rs 49,999 Google Pixel 7 series Brand new 10/10 condition Waterpack PTA Approved Allama Iqbal Road, Sialkot•4 days ago Call Chat",https://www.olx.com.pk/item/google-pixel-7-series-brand-new-1010-condition-waterpack-pta-approved-iid-1100205404,2025-12-21T03:51:24.494488,10.0,10,,,,0,1,0,0
Featured,15800,Xiaomi,Used,Chat,"Rs 15,800 Oppo F11 {8gb/256gb} urgent Sale Chungi Amar Sadhu, Lahore•4 days ago Call",https://www.olx.com.pk/item/oppo-f11-8gb256gb-urgent-sale-iid-1100891130,2025-12-21T03:51:24.769703,8.0,256,,,,0,0,0,0
Featured,60000,Xiaomi,Excellent,Chat,"Rs 60,000 iPhone 13 |Excellent Condition| iPhone X| 128GB| All Features Working Canal Road, Toba Tek singh•4 days ago Call",https://www.olx.com.pk/item/iphone-13-excellent-condition-iphone-x-128gb-all-features-working-iid-1109419635,2025-12-21T03:51:31.700186,,128,,,,0,0,0,0
Featured,5999,Xiaomi,Used,Chat,"Rs 5,999 Apple iPhone 6 16Gb Fresh Stock Cash On Delivery Saddar, Karachi•4 days ago Call",https://www.olx.com.pk/item/apple-iphone-6-16gb-fresh-stock-cash-on-delivery-iid-1106697610,2025-12-21T03:51:32.095969,,16,,,,0,0,0,0
Featured,41999,Xiaomi,Used,Chat,"Rs 41,999 Oneplus Ace 2v, Ace 5/13R, Ace 3 Pro, 10 Pro, 9 Pro, 8, 8 Pro, 7 Johar Town, Lahore•4 days ago Call",https://www.olx.com.pk/item/oneplus-ace-2v-ace-513r-ace-3-pro-10-pro-9-pro-8-8-pro-7-iid-1108341583,2025-12-21T03:51:32.195438,5.0,13,,,,0,0,0,0
Featured,15000,Xiaomi,Used,Chat,"Rs 15,000 MOTOROLA one ace 5g selling 6gb ram 128 gb rom Shah Faisal Town - Block 3, Karachi•5 days ago Call",https://www.olx.com.pk/item/motorola-one-ace-5g-selling-6gb-ram-128-gb-rom-iid-1109448631,2025-12-21T03:51:40.573821,6.0,128,,,,1,0,0,0
Featured,78000,Xiaomi,Used,Chat,"Rs 78,000 Title: IPhone 11 Pro Max 512GB – PTA Approved Hala, Matiari•5 days ago Call",https://www.olx.com.pk/item/title-iphone-11-pro-max-512gb-pta-approved-iid-1109441350,2025-12-21T03:51:40.671579,,512,,,,0,1,0,0
Featured,90000,Xiaomi,Used,Chat,"Rs 90,000 iPhone 11 Pro 256GB | PTA Approved Social Security Workers Welfare Multi Story Flats, Lahore•5 days ago Call",https://www.olx.com.pk/item/iphone-11-pro-256gb-pta-approved-iid-1108681348,2025-12-21T03:51:40.710985,,256,,,,0,1,0,0
Featured,55000,Xiaomi,Used,Chat,"Rs 55,000 iPhone 12 13 & 15 JV 128GB – Non PTA Satiana Road, Faisalabad•5 days ago Call",https://www.olx.com.pk/item/iphone-12-13-15-jv-128gb-non-pta-iid-1109127442,2025-12-21T03:51:40.736544,,128,,,,0,1,0,0
Featured,42000,Xiaomi,Used,Chat,"Rs 42,000 Google Pixel 7_ A 8GB Ram 128GB Rom Pta Approved Saddar Town, Karachi•5 days ago Call",https://www.olx.com.pk/item/google-pixel-7_-a-8gb-ram-128gb-rom-pta-approved-iid-1109004544,2025-12-21T03:51:40.777052,8.0,128,,,,0,1,0,0
Featured,80000,Xiaomi,Used,Chat,"Rs 80,000 vivo v30 256Gb Sadiqpura, Lahore•5 days ago Call",https://www.olx.com.pk/item/vivo-v30-256gb-iid-1109310612,2025-12-21T03:51:40.866100,,256,,,,0,0,0,0
Featured,83000,Xiaomi,Used,Chat,"Rs 83,000 Samsung Z Flip 3 Offical PTA Approved 256 GB DHA Phase 4, Lahore•5 days ago Call",https://www.olx.com.pk/item/samsung-z-flip-3-offical-pta-approved-256-gb-iid-1109432003,2025-12-21T03:51:40.926953,,256,,,,0,1,0,0
Featured,58000,Xiaomi,Used,Chat,"Rs 58,000 IPHONE XS MAX 256GB Model Town Extension, Lahore•5 days ago Call",https://www.olx.com.pk/item/iphone-xs-max-256gb-iid-1109412928,2025-12-21T03:51:40.972906,,256,,,,0,0,0,0
Featured,51500,Xiaomi,Used,Chat,"Rs 51,500 Google Pixel 7a Official PTA Approved 8/128GB Google 7,7 pro,8,8 pro Main Boulevard Gulberg, Lahore•5 days ago Call",https://www.olx.com.pk/item/google-pixel-7a-official-pta-approved-8128gb-google-77-pro88-pro-iid-1109438729,2025-12-21T03:51:41.007354,8.0,128,,,,0,1,0,0
Featured,5000,Xiaomi,Used,Chat,"Rs 5,000 Apple iPhone 6s Plus*32Gb & 64Gb* PTA Approved # # Saddar, Rawalpindi•5 days ago",https://www.olx.com.pk/item/apple-iphone-6s-plus32gb-64gb-pta-approved-iid-1108036654,2025-12-21T03:51:41.110567,,32,,,,0,1,0,0
Featured,13500,Xiaomi,Used,Chat,"Rs 13,500 Vivo y83,Vivo y17,Y85,Vivo Y19,Vivo Y97 4/128 Sabzazar, Lahore•5 days ago Call",https://www.olx.com.pk/item/vivo-y83vivo-y17y85vivo-y19vivo-y97-4128-iid-1099918414,2025-12-21T03:51:49.416738,4.0,128,,,,0,0,0,0
Featured,52999,Xiaomi,Used,Chat,"Rs 52,999 Google Pixel 7a | 8/128 GB | pta | Google Pixel 7 , 8 , 7a Google 8 Mughalpura, Lahore•5 days ago Call",https://www.olx.com.pk/item/google-pixel-7a-8128-gb-pta-google-pixel-7-8-7a-google-8-iid-1109271717,2025-12-21T03:51:49.451257,8.0,128,,,,0,1,0,0
Featured,78999,Xiaomi,New,Chat,"Rs 78,999 Samsung S23 8/128 PTA approved 10/10 Condition water pack Mochipura Morr, Lahore•5 days ago Call",https://www.olx.com.pk/item/samsung-s23-8128-pta-approved-1010-condition-water-pack-iid-1109431394,2025-12-21T03:51:49.576372,8.0,128,,,,0,1,0,0
Featured,80999,Xiaomi,New,Chat,"Rs 80,999 Oneplus 13 R Brand new water pack 12/256 / 16/256 Non pta non active 4 Mochipura Morr, Lahore•5 days ago Call",https://www.olx.com.pk/item/oneplus-13-r-brand-new-water-pack-12256-16256-non-pta-non-active-4-iid-1109431351,2025-12-21T03:51:49.607226,12.0,256,,,,0,1,0,0
Featured,81999,Xiaomi,New,Chat,"Rs 81,999 Realme GT 6 10/10 Condition 16/512 GB Water Pack Stock Township, Lahore•5 days ago Call",https://www.olx.com.pk/item/realme-gt-6-1010-condition-16512-gb-water-pack-stock-iid-1105398785,2025-12-21T03:51:49.698060,10.0,10,,,,0,0,0,0
Featured,49999,Xiaomi,New,Chat,"Rs 49,999 Google Pixel 7A Official PTA Approved 10/10 Condition Water Pack Stock Township, Lahore•5 days ago Call",https://www.olx.com.pk/item/google-pixel-7a-official-pta-approved-1010-condition-water-pack-stock-iid-1098123406,2025-12-21T03:51:49.772140,10.0,10,,,,0,1,0,0
Featured,39000,Xiaomi,Used,Chat,"Rs 39,000 Infinix Hot 40 Pro – 16GB RAM (Including 8GB Extended) | 256GB Storage Valencia Town, Lahore•5 days ago Call",https://www.olx.com.pk/item/infinix-hot-40-pro-16gb-ram-including-8gb-extended-256gb-storage-iid-1108999960,2025-12-21T03:51:49.876944,16.0,256,,,,0,0,0,0
Featured,45000,Xiaomi,Used,Chat,"Rs 45,000 iPhone 11 Pro 256gb FU Non pta Margalla View Housing Society, Islamabad•5 days ago",https://www.olx.com.pk/item/iphone-11-pro-256gb-fu-non-pta-iid-1108794004,2025-12-21T03:51:49.956264,,256,,,,0,1,0,0
Featured,5500,Xiaomi,Used,Chat,"Rs 5,500 Infinix Hot 60 Pro Plus (8/256GB) Available On Easy Installment Plan Ichhra, Lahore•5 days ago Call",https://www.olx.com.pk/item/infinix-hot-60-pro-plus-8256gb-available-on-easy-installment-plan-iid-1109417192,2025-12-21T03:51:50.068605,8.0,256,,,,0,0,0,0
Featured,65000,Xiaomi,Used,Chat,"Rs 65,000 Redmi Note 14 Pro 256GB PTA Approved Al Rehman Garden Phase 2, Lahore•5 days ago Call",https://www.olx.com.pk/item/redmi-note-14-pro-256gb-pta-approved-iid-1109416720,2025-12-21T03:51:58.889192,,256,,,,0,1,0,0
Featured,12800,Xiaomi,Used,Chat,"Rs 12,800 Samsung A56 (8/256GB) Available On Easy Installment Plan Gulberg 2, Lahore•6 days ago Call",https://www.olx.com.pk/item/samsung-a56-8256gb-available-on-easy-installment-plan-iid-1109416032,2025-12-21T03:51:58.949078,8.0,256,,,,0,0,0,0
Featured,38000,Xiaomi,Used,Chat,"Rs 38,000 Samsung A07 6/128 GB On Easy Installments Shahdara, Lahore•6 days ago Call",https://www.olx.com.pk/item/samsung-a07-6128-gb-on-easy-installments-iid-1108106578,2025-12-21T03:51:58.976594,6.0,128,,,,0,0,0,0
Featured,14300,Xiaomi,Used,Chat,"Rs 14,300 Oppo F11 | 6 GB Ram | 128 GB Rom | Dual Sim Approved | With Box Gulshan-e-Iqbal Town, Karachi•6 days ago Call",https://www.olx.com.pk/item/oppo-f11-6-gb-ram-128-gb-rom-dual-sim-approved-with-box-iid-1078239039,2025-12-21T03:51:59.023859,6.0,128,,,,0,0,0,1
Featured,12999,Xiaomi,Used,Chat,"Rs 12,999 VIVO Y17 | 4GB RAM | 128GB STORAGE | DUAL SIM | WITH BOX CHARGER Saddar Town, Karachi•6 days ago Call",https://www.olx.com.pk/item/vivo-y17-4gb-ram-128gb-storage-dual-sim-with-box-charger-iid-1071801329,2025-12-21T03:51:59.056543,4.0,128,,,,0,0,0,1
Featured,21500,Xiaomi,New,Chat,"Rs 21,500 Realme Note 60x 4GB RAM | 64GB Storage 6.74″ Brand New Stock available Kalma Chowk, Lahore•6 days ago Call",https://www.olx.com.pk/item/realme-note-60x-4gb-ram-64gb-storage-674-brand-new-stock-available-iid-1108239321,2025-12-21T03:51:59.209958,4.0,64,,,,0,0,0,0
Featured,57000,Xiaomi,New,Chat,"Rs 57,000 iPhone 12 JV 64GB 10/10 Condition 100% Battery Health | For Saler Railway Road, Shakargarh•6 days ago Call",https://www.olx.com.pk/item/iphone-12-jv-64gb-1010-condition-100-battery-health-for-saler-iid-1109410448,2025-12-21T03:51:59.301760,10.0,10,,,,0,0,0,0
Featured,64999,Oppo,Used,Chat,"Rs 64,999 Samsung Galaxy S22 Approved 8GB-128GB Allama Iqbal Town - Huma Block, Lahore•10 hours ago Call",https://www.olx.com.pk/item/samsung-galaxy-s22-approved-8gb-128gb-iid-1109156141,2025-12-21T03:52:08.393111,,128,,,,0,0,0,0
Featured,80000,Oppo,Used,Chat,"Rs 80,000 Samsung Galaxy 21 Ultra 8GB-128GB PTA Approved Mobile Township, Lahore•10 hours ago Call",https://www.olx.com.pk/item/samsung-galaxy-21-ultra-8gb-128gb-pta-approved-mobile-iid-1109566252,2025-12-21T03:52:08.434204,,128,,,,0,1,0,0
Featured,63000,Oppo,Used,Chat,"Rs 63,000 Oppo Reno 13F 256GB PTA Approved Main Boulevard Gulberg, Lahore•10 hours ago Call",https://www.olx.com.pk/item/oppo-reno-13f-256gb-pta-approved-iid-1109572422,2025-12-21T03:52:08.458990,,256,,,,0,1,0,0
Featured,85000,Oppo,Excellent,Chat,"Rs 85,000 iPhone 11 Pro 256GB – PTA Approved Excellent Condition DHA Phase 3, Lahore•11 hours ago Call",https://www.olx.com.pk/item/iphone-11-pro-256gb-pta-approved-excellent-condition-iid-1109536072,2025-12-21T03:52:08.544200,,256,,,,0,1,0,0
Featured,14999,Oppo,Used,Chat,"Rs 14,999 Vivo y17 8gb 256gb urgent sale DHA Phase 2, Lahore•12 hours ago Call",https://www.olx.com.pk/item/vivo-y17-8gb-256gb-urgent-sale-iid-1107648393,2025-12-21T03:52:08.652693,8.0,256,,,,0,0,0,0
Featured,23000,Oppo,Used,Chat,"Rs 23,000 Samsung Galaxy S25 Ultra (12/512GB) On Easy Installment Plan Garden Town Main Boulevard, Lahore•12 hours ago Call",https://www.olx.com.pk/item/samsung-galaxy-s25-ultra-12512gb-on-easy-installment-plan-iid-1109574417,2025-12-21T03:52:08.747021,12.0,512,,,,0,0,0,0
Featured,6500,Oppo,Used,Chat,"Rs 6,500 Xiaomi Redmi Note 14 Pro (8/256GB) Available On Easy Installment Shalimar Link Road, Lahore•12 hours ago Call",https://www.olx.com.pk/item/xiaomi-redmi-note-14-pro-8256gb-available-on-easy-installment-iid-1109574226,2025-12-21T03:52:14.614552,8.0,256,,,,0,0,0,0
Featured,6200,Oppo,Used,Chat,"Rs 6,200 Infinix Note 50 (8GB/256GB) Available On Easy Installment (Only Lahore Taj Bagh, Lahore•12 hours ago Call",https://www.olx.com.pk/item/infinix-note-50-8gb256gb-available-on-easy-installment-only-lahore-iid-1109573857,2025-12-21T03:52:14.670008,8.0,256,,,,0,0,0,0
Featured,6500,Oppo,Used,Chat,"Rs 6,500 Samsung A26 (8/256GB) Availble On Easy Installment Plan (Only Lahore) Ghazi Road, Lahore•12 hours ago Call",https://www.olx.com.pk/item/samsung-a26-8256gb-availble-on-easy-installment-plan-only-lahore-iid-1109573627,2025-12-21T03:52:14.700179,8.0,256,,,,0,0,0,0
Featured,77000,Oppo,Used,Chat,"Rs 77,000 Oppo A6 Pro 256GB Approved Model Town - Block R, Lahore•13 hours ago Call",https://www.olx.com.pk/item/oppo-a6-pro-256gb-approved-iid-1109552315,2025-12-21T03:52:15.005940,,256,,,,0,0,0,0
Featured,70000,Oppo,Used,Chat,"Rs 70,000 Google pixel 6 pro 12/128 official pta approved paperkits available Allama Iqbal Town - Huma Block, Lahore•13 hours ago Call",https://www.olx.com.pk/item/google-pixel-6-pro-12128-official-pta-approved-paperkits-available-iid-1109572576,2025-12-21T03:52:15.029542,12.0,128,,,,0,1,0,0
Featured,15999,Oppo,New,WhatsApp,"Rs 15,999 Vivo Y19 256 gb 8 gb Brand new 10/10 PTA Approved Allama Iqbal Road, Sialkot•13 hours ago Call Chat",https://www.olx.com.pk/item/vivo-y19-256-gb-8-gb-brand-new-1010-pta-approved-iid-1095146526,2025-12-21T03:52:15.055353,256.0,8,,,,0,1,0,0
Featured,9999,Oppo,New,WhatsApp,"Rs 9,999 Vivo y83 128 gb 6 gb Brand new 10/10 PTA Approved Allama Iqbal Road, Sialkot•13 hours ago Call Chat",https://www.olx.com.pk/item/vivo-y83-128-gb-6-gb-brand-new-1010-pta-approved-iid-1092514628,2025-12-21T03:52:15.080955,128.0,6,,,,0,1,0,0
Featured,39999,Oppo,Used,Chat,"Rs 39,999 Samsung Galaxy A25 5G 6/128GB | All OK | Urgent Sale | For Sale Others, Sialkot•14 hours ago Call",https://www.olx.com.pk/item/samsung-galaxy-a25-5g-6128gb-all-ok-urgent-sale-for-sale-iid-1109570259,2025-12-21T03:52:15.121887,6.0,128,,,,1,0,0,0
Featured,36500,Oppo,Used,Chat,"Rs 36,500 iPhone 17 Pro Max (256GB) PTA Approved Availble On Easy Installment DHA Phase 6, Lahore•14 hours ago Call",https://www.olx.com.pk/item/iphone-17-pro-max-256gb-pta-approved-availble-on-easy-installment-iid-1109570257,2025-12-21T03:52:15.147918,,256,,,,0,1,0,0
Featured,62500,Oppo,Excellent,Chat,"Rs 62,500 Samsung S21 - Phantom Gray | 128 GB | One UI 8 | 9.5/10 Wapda Town Phase 1, Lahore•14 hours ago Call",https://www.olx.com.pk/item/samsung-s21-phantom-gray-128-gb-one-ui-8-9510-iid-1109004874,2025-12-21T03:52:15.203079,5.0,10,,,,0,0,0,0
Featured,80000,Oppo,Used,Chat,"Rs 80,000 Apple iPhone 12 Pro Factory Unlocked 256GB With Box Shahdara, Lahore•15 hours ago Call",https://www.olx.com.pk/item/apple-iphone-12-pro-factory-unlocked-256gb-with-box-iid-1109568142,2025-12-21T03:52:15.278138,,256,,,,0,0,0,1
Featured,17000,Oppo,Good,Chat,"Rs 17,000 Vivo Y17 – 8GB RAM, 256GB Storage – Good Condition Korangi Road, Karachi•15 hours ago Call",https://www.olx.com.pk/item/vivo-y17-8gb-ram-256gb-storage-good-condition-iid-1109562818,2025-12-21T03:52:22.576372,8.0,256,,,,0,0,0,0
Featured,65000,Oppo,Excellent,Chat,"Rs 65,000 Vivo V29.5G 8GB+8GB/256GB | Box & Charger | 9.5/10 Condition DHA Phase 4, Lahore•16 hours ago",https://www.olx.com.pk/item/vivo-v295g-8gb8gb256gb-box-charger-9510-condition-iid-1109563604,2025-12-21T03:52:22.629004,8.0,256,,,,1,0,0,1
Featured,22000,Oppo,Used,Chat,"Rs 22,000 iPhone SE 2020 64 GB Non PTA Quantity Available Saddar Town, Karachi•16 hours ago Call",https://www.olx.com.pk/item/iphone-se-2020-64-gb-non-pta-quantity-available-iid-1109484941,2025-12-21T03:52:22.662836,,64,,,,0,1,0,0
Featured,53000,Oppo,Used,Chat,"Rs 53,000 Oneplus Nord CE 5G 12/256gb Shahdara, Lahore•16 hours ago Call",https://www.olx.com.pk/item/oneplus-nord-ce-5g-12256gb-iid-1109562254,2025-12-21T03:52:22.695869,12.0,256,,,,1,0,0,0
Featured,90000,Oppo,Used,Chat,"Rs 90,000 Pixel 8 256 gb with box (PTA Approved) DHA Phase 2, Karachi•1 day ago Call",https://www.olx.com.pk/item/pixel-8-256-gb-with-box-pta-approved-iid-1109330412,2025-12-21T03:52:30.055455,,256,,,,0,1,0,1
Featured,25500,Oppo,Used,Chat,"Rs 25,500 Samsung A05s 4gb Ram 128gb Storage with Box Gulshan-e-Iqbal, Karachi•1 day ago Call",https://www.olx.com.pk/item/samsung-a05s-4gb-ram-128gb-storage-with-box-iid-1082136931,2025-12-21T03:52:30.246646,4.0,128,,,,0,0,0,1
Featured,84999,Oppo,Used,Chat,"Rs 84,999 Oneplus 12R 16GB-256GB Non PTA Mobile Saddar, Lahore•1 day ago Call",https://www.olx.com.pk/item/oneplus-12r-16gb-256gb-non-pta-mobile-iid-1109542903,2025-12-21T03:52:30.365249,,16,,,,0,1,0,0
Featured,14999,Oppo,Used,Chat,"Rs 14,999 Motorola Moto G Play (2024) - 4/64GB - 50MP Camera - 90Hz Display Chungi Amar Sadhu, Lahore•1 day ago Call",https://www.olx.com.pk/item/motorola-moto-g-play-2024-464gb-50mp-camera-90hz-display-iid-1109545128,2025-12-21T03:52:42.536978,4.0,64,50.0,,,0,0,0,0
Featured,68500,Oppo,New,Chat,"Rs 68,500 mi 11 ultra 12/256 pta approved 10/10 condition edge display back disp Johar Town Phase 1, Lahore•2 days ago Call",https://www.olx.com.pk/item/mi-11-ultra-12256-pta-approved-1010-condition-edge-display-back-disp-iid-1109543288,2025-12-21T03:52:42.845701,12.0,256,,,,0,1,0,0
Featured,58000,Oppo,Used,Chat,"Rs 58,000 Google Pixel 7 8GB Ram 128GB Rom Official Pta Approved | Water Pack Jamshed Town, Karachi•2 days ago Call",https://www.olx.com.pk/item/google-pixel-7-8gb-ram-128gb-rom-official-pta-approved-water-pack-iid-1108591233,2025-12-21T03:52:43.004711,8.0,128,,,,0,1,0,0
Featured,58000,Oppo,Used,Chat,"Rs 58,000 Google Pixel 7 8GB Ram 128GB Rom Official Pta Approved | Water Pack Saddar Town, Karachi•2 days ago Call",https://www.olx.com.pk/item/google-pixel-7-8gb-ram-128gb-rom-official-pta-approved-water-pack-iid-1107490155,2025-12-21T03:52:43.030731,8.0,128,,,,0,1,0,0
Featured,58000,Oppo,Used,Chat,"Rs 58,000 Google Pixel 7 8GB Ram 128GB Rom Official Pta Approved | Water Pack Gulshan-e-Iqbal Town, Karachi•2 days ago Call",https://www.olx.com.pk/item/google-pixel-7-8gb-ram-128gb-rom-official-pta-approved-water-pack-iid-1107490014,2025-12-21T03:52:43.054861,8.0,128,,,,0,1,0,0
Featured,60000,Oppo,Used,Chat,"Rs 60,000 Google Pixel 8 8gb 128gb PTA Approved Dual Sim Abdullah Haroon Road, Karachi•2 days ago Call",https://www.olx.com.pk/item/google-pixel-8-8gb-128gb-pta-approved-dual-sim-iid-1106993861,2025-12-21T03:52:43.080552,8.0,128,,,,0,1,0,0
Featured,60000,Oppo,Used,Chat,"Rs 60,000 Google Pixel 8 8gb Ram & 128gb Pta Approved dual sim Gulshan-e-Iqbal Town, Karachi•2 days ago Call",https://www.olx.com.pk/item/google-pixel-8-8gb-ram-128gb-pta-approved-dual-sim-iid-1106330446,2025-12-21T03:52:43.107332,8.0,128,,,,0,1,0,0
Featured,49999,Oppo,Used,Chat,"Rs 49,999 Google Pixel 7A 8gb Ram 128gb Rom Official Pta Approved Water Pack Federal B Area, Karachi•2 days ago Call",https://www.olx.com.pk/item/google-pixel-7a-8gb-ram-128gb-rom-official-pta-approved-water-pack-iid-1106104811,2025-12-21T03:52:43.136974,8.0,128,,,,0,1,0,0
Featured,60000,Oppo,Used,Chat,"Rs 60,000 Google Pixel 8 8gb 128gb PTA Approved dual sim Abdullah Haroon Road, Karachi•2 days ago Call",https://www.olx.com.pk/item/google-pixel-8-8gb-128gb-pta-approved-dual-sim-iid-1102633153,2025-12-21T03:52:43.166294,8.0,128,,,,0,1,0,0
Featured,88000,Oppo,Used,Chat,"Rs 88,000 iPhone 12 Pro 128GB Factory Unlocked NonPTA Box Available Allama Iqbal Town - Huma Block, Lahore•2 days ago Call",https://www.olx.com.pk/item/iphone-12-pro-128gb-factory-unlocked-nonpta-box-available-iid-1109254411,2025-12-21T03:52:51.670261,,128,,,,0,0,0,1
Featured,68000,Oppo,Used,Chat,"Rs 68,000 iphone 12 nonpta 128Gb mobl Gulberg 1, Lahore•2 days ago Call",https://www.olx.com.pk/item/iphone-12-nonpta-128gb-mobl-iid-1108920820,2025-12-21T03:52:52.020504,,128,,,,0,0,0,0
Featured,88000,Oppo,Used,Chat,"Rs 88,000 Google Pixel 8 128GB PTA Approved Main Boulevard Gulberg, Lahore•2 days ago Call",https://www.olx.com.pk/item/google-pixel-8-128gb-pta-approved-iid-1109533576,2025-12-21T03:52:52.121451,,128,,,,0,1,0,0
Featured,45000,Oppo,New,Chat,"Rs 45,000 Apple iPhone 12 128GB Non Pta Water Pack Available At New Tech Saddar Town, Karachi•2 days ago Call",https://www.olx.com.pk/item/apple-iphone-12-128gb-non-pta-water-pack-available-at-new-tech-iid-1109510327,2025-12-21T03:52:52.158670,,128,,,,0,1,0,0
Featured,75000,Oppo,New,Chat,"Rs 75,000 Apple iPhone 14 128GB Black & Red Water Pack Non Pta At New Tech Saddar Town, Karachi•2 days ago Call",https://www.olx.com.pk/item/apple-iphone-14-128gb-black-red-water-pack-non-pta-at-new-tech-iid-1109509614,2025-12-21T03:52:52.193835,,128,,,,0,1,0,0
Featured,65000,Oppo,New,Chat,"Rs 65,000 Apple iPhone 13 128GB Non Pta Water Pack Under Warranty At New Tech Khalid Bin Walid Road, Karachi•2 days ago Call",https://www.olx.com.pk/item/apple-iphone-13-128gb-non-pta-water-pack-under-warranty-at-new-tech-iid-1109511802,2025-12-21T03:52:52.270560,,128,,,,0,1,1,0
Featured,36000,Oppo,New,Chat,"Rs 36,000 Apple iPhone 11 64GB Non Pta Factory Unlock Available At New Tech Gulshan-e-Iqbal Town, Karachi•2 days ago Call",https://www.olx.com.pk/item/apple-iphone-11-64gb-non-pta-factory-unlock-available-at-new-tech-iid-1109510932,2025-12-21T03:52:52.309464,,64,,,,0,1,0,0
Featured,70000,Oppo,Used,Chat,"Rs 70,000 iPhone X 64GB PTA Approved Dual SIM Green Town, Lahore•2 days ago Call",https://www.olx.com.pk/item/iphone-x-64gb-pta-approved-dual-sim-iid-1109520249,2025-12-21T03:52:52.368858,,64,,,,0,1,0,0
Featured,63000,Oppo,Used,Chat,"Rs 63,000 CRYSTAL CLEAR CONDITION iPhone XS 256gb WaterPack DUAL SIM APPROVED I-8, Islamabad•2 days ago Call",https://www.olx.com.pk/item/crystal-clear-condition-iphone-xs-256gb-waterpack-dual-sim-approved-iid-1109529638,2025-12-21T03:53:00.665968,,256,,,,0,0,0,0
Featured,69900,Oppo,Used,Chat,"Rs 69,900 Mi 11 ultra 12gb 256gb pta approved Mall Road, Lahore•2 days ago Call",https://www.olx.com.pk/item/mi-11-ultra-12gb-256gb-pta-approved-iid-1108832774,2025-12-21T03:53:00.880039,12.0,256,,,,0,1,0,0
Featured,79000,Oppo,New,Chat,"Rs 79,000 Samsung S23 8/128, Dual sim 10/10 condition pta approved Allama Iqbal Town - Huma Block, Lahore•2 days ago Call",https://www.olx.com.pk/item/samsung-s23-8128-dual-sim-1010-condition-pta-approved-iid-1109523987,2025-12-21T03:53:00.923035,8.0,128,,,,0,1,0,0
