Title,Price,Brand,Model,Condition,Type,Description,URL
Featured,10000,Alienware,,Used,Laptop,"Lenovo Legion Pro 7 (Gen 10) - Ryzen 9 9955HX | RTX 5070Ti | 16"" 240Hz Township - Sector C1, Lahore•4 days ago Call Chat",https://www.olx.com.pk/item/lenovo-legion-pro-7-gen-10-ryzen-9-9955hx-rtx-5070ti-16-240hz-iid-1109463285
Featured,1000,Alienware,,Used,Laptop,"apple macbook | Pro 2019 | 16GB Ram | 512GB SSD | 4GB Graphic Card DHA Defence, Lahore•2 days ago Call Chat",https://www.olx.com.pk/item/apple-macbook-pro-2019-16gb-ram-512gb-ssd-4gb-graphic-card-iid-1107179573
Featured,2000,Alienware,,Used,Laptop,"Dell Precision 5560 |i9-11950H|32GB RAM|1TB|4K|4GB Card| NVIDIA RTX A DHA Defence, Islamabad•4 days ago Call Chat",https://www.olx.com.pk/item/dell-precision-5560-i9-11950h32gb-ram1tb4k4gb-card-nvidia-rtx-a-iid-1106299210
Delivery,2111,Alienware,,Used,Laptop,X-822 Wireless Disco Portable Speaker,https://www.olx.com.pk/item/x-822-wireless-disco-portable-speaker-iid-ev476425-1
Delivery,440000,Alienware,,Used,Laptop,Type C Cable PD 60W USB-C Cable For Apple iPhone 16 Pro Max PD Fast Charging For Samsung Huawei Xiaomi Oneplus oppo Vivo infinixType C Weaving,https://www.olx.com.pk/item/type-c-cable-pd-60w-usb-c-cable-for-apple-iphone-16-pro-max-pd-fast-charging-for-samsung-huawei-xiaomi-oneplus-oppo-vivo-infinixtype-c-weaving-iid-ev483395-1
Delivery,2656,Alienware,,Used,Laptop,"Rs 2,900 8% Aorax AirPods Pro 2 Premium TWS Bluetooth Earbuds Handsfree Dual Wireless Headset with Noise Cancellation, Long",https://www.olx.com.pk/item/aorax-airpods-pro-2-premium-tws-bluetooth-earbuds-handsfree-dual-wireless-headset-with-noise-cancellation-long-iid-ev483394-1
Delivery,1249,Alienware,,Used,Laptop,"for Gaming, TV, Movies & Exercise - Black, Wireless Earbuds, Gaming Headphones, Modern Headphones, Durable Plastic, Wireless Headphones,",https://www.olx.com.pk/item/for-gaming-tv-movies-exercise-black-wireless-earbuds-gaming-headphones-modern-headphones-durable-plastic-wireless-headphones-iid-ev483385-1
Delivery,850000,Alienware,,Used,Laptop,"Lenovo HE05 Wireless Neckband Bluetooth 5.0 Headphones - 10mm Heavy Bass Stereo Earphones with Magnetic Earbuds, CVC Mic, and IPX5 Waterproof Design",https://www.olx.com.pk/item/lenovo-he05-wireless-neckband-bluetooth-5-0-headphones-10mm-heavy-bass-stereo-earphones-with-magnetic-earbuds-cvc-mic-and-ipx5-waterproof-design-iid-ev477347-1
Delivery,8950,Alienware,,Used,Laptop,"Rs 12,000 25% Audionic Max 230 Portable Bluetooth Speaker | Wireless Remote | Play MP3 files directly from USB drive | Aux input 3.5 mm pin | M noobile , TVs , Laptops | Extra Bass | Premium Sound | Elegant Design",https://www.olx.com.pk/item/audionic-max-230-portable-bluetooth-speaker-wireless-remote-play-mp3-files-directly-from-usb-drive-aux-input-3-5-mm-pin-m-noobile-tvs-laptops-extra-bass-premium-sound-elegant-design-iid-ev466538-1
Delivery,499000,Alienware,,Used,Laptop,Rs 700 29% HDMI Cable 1 Meter Ultra High Speed 8K,https://www.olx.com.pk/item/hdmi-cable-1-meter-ultra-high-speed-8k-iid-ev466471-1
Delivery,999000,Alienware,,Used,Laptop,"Rs 1,200 17% DC 12 Volt To AC 220V Power Inverter 10 Saver UPS Kit 200 watts For LCD , LED TV Laptop , Mobile Charging & WiFi Devices Minin Inverter",https://www.olx.com.pk/item/dc-12-volt-to-ac-220v-power-inverter-10-saver-ups-kit-200-watts-for-lcd-led-tv-laptop-mobile-charging-wifi-devices-minin-inverter-iid-ev417732-1
Delivery,650000,Alienware,,New,Laptop,Rs 900 28% Look Like A new 12 Volt 2 Amp DC Power Supply Adaptor For Mini Fans & Other Multiple Use,https://www.olx.com.pk/item/look-like-a-new-12-volt-2-amp-dc-power-supply-adaptor-for-mini-fans-other-multiple-use-iid-ev417754-1
Featured,75000,Alienware,,Used,Laptop,"Hp Zbook 17 G3 Workstation Beadon Road, Lahore•6 days ago Call Chat",https://www.olx.com.pk/item/hp-zbook-17-g3-workstation-iid-1109396756
Featured,54000,Alienware,,Used,Laptop,"laptop,HP EliteBook 830 G6,core i5/8th Gen,8gb RAM/256GB SSD,Warranty Shahra-e-Faisal, Karachi•4 weeks ago Call Chat",https://www.olx.com.pk/item/laptophp-elitebook-830-g6core-i58th-gen16gb-ram256gb-ssdwarranty-iid-1108782632
Featured,53000,Alienware,,Used,Laptop,"Apple Magic Keyboard 3 With Touch ID and Magic Mouse 3 Johar Town Phase 2, Lahore•2 days ago Call Chat",https://www.olx.com.pk/item/apple-magic-keyboard-3-with-touch-id-and-magic-mouse-3-iid-1109520772
Featured,38000,Alienware,,Used,Laptop,"DELL LATITUDE 7280 CORE I5 6TH GENERATION 8GB RAM 128GB SSD Mall Road, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7280-core-i5-6th-generation-8gb-ram-128gb-ssd-iid-1108849638
Featured,1000,Alienware,,Used,Laptop,"MacBook Air M2 | 8GB RAM | 256GB SSD | 13"" Retina | 100% Battery Healt DHA Phase 1, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/macbook-air-m2-8gb-ram-256gb-ssd-13-retina-100-battery-healt-iid-1108962141
Featured,1000,Alienware,,Used,Laptop,"HP EliteBook 840 G10 Core i5 13th Gen 16GB/512GB Touch FHD Laptop Blue Area, Islamabad•4 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g10-core-i5-13th-gen-16gb512gb-touch-fhd-laptop-iid-1107629626
Featured,50000,Alienware,,Used,Laptop,"HP Core i5 8th Gen Generation Laptop. Beter than Dell F-7, Islamabad•4 weeks ago Call Chat",https://www.olx.com.pk/item/hp-core-i5-8th-gen-generation-laptop-beter-than-dell-iid-1108811143
Featured,6500,Alienware,,Good,Laptop,"Study Table / Computer Table/ Laptop Table/ Office Table/Working Table Johar Town Phase 1, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/study-table-computer-table-laptop-table-office-tableworking-table-iid-1108638977
Featured,49900,Alienware,,Used,Laptop,"Dell Latitude 5580 Core i5 7th Gen | 16GB RAM | 256GB Islampura, Lahore•4 days ago Call Chat",https://www.olx.com.pk/item/dell-latitude-5580-core-i5-7th-gen-16gb-ram-256gb-iid-1109432131
Delivery,3950,Alienware,,Used,Laptop,"Rs 5,500 28% M : N Suoer 1500W Inverter SDA-1500W Smart Modified Sine Wave Solar Power USB 12V DC to 220VAC Dual Output in Pakistan",https://www.olx.com.pk/item/m-n-suoer-1500w-inverter-sda-1500w-smart-modified-sine-wave-solar-power-usb-12v-dc-to-220vac-dual-output-in-pakistan-iid-ev417887-1
Delivery,1650,Alienware,,Used,Laptop,"Rs 2,000 18% Smart Universal Extension Biard 5 Power Sockets + 2 USB Sockets With Long Cooper Wire",https://www.olx.com.pk/item/smart-universal-extension-biard-5-power-sockets-2-usb-sockets-with-long-cooper-wire-iid-ev417841-1
Delivery,16700,Alienware,,Used,Laptop,"Rs 20,000 17% DC Converter 2000W / 2500W / 3000W / 4000W DC 12V to AC 220V Inverter Pure Sine Wave with Display Screen For Fridge , Iron & Other Devices in Pakistan",https://www.olx.com.pk/item/dc-converter-2000w-2500w-3000w-4000w-dc-12v-to-ac-220v-inverter-pure-sine-wave-with-display-screen-for-fridge-iron-other-devices-in-pakistan-iid-ev417668-1
Delivery,285000,Alienware,,Used,Laptop,Rs 350 19% 3 Pin Male Power Plug Side Entry (shoe) Porcelain Base High Quality,https://www.olx.com.pk/item/3-pin-male-power-plug-side-entry-shoe-porcelain-base-high-quality-iid-ev417836-1
Delivery,1590,Alienware,,Used,Laptop,"Rs 2,100 24% Smart Universal Extension Board with 4 Power Sockets and 2 USB Ports, Featuring Long Copper Wire",https://www.olx.com.pk/item/smart-universal-extension-board-with-4-power-sockets-and-2-usb-ports-featuring-long-copper-wire-iid-ev416856-1
Delivery,15800,Alienware,,Used,Laptop,"Rs 18,500 15% MN SHOER 3000W Inverter PI-3000W Smart Digital Modified Sine Wave Solar Power USB 12V DC to 220VAC Dual Output in Pakistan",https://www.olx.com.pk/item/mn-shoer-3000w-inverter-pi-3000w-smart-digital-modified-sine-wave-solar-power-usb-12v-dc-to-220vac-dual-output-in-pakistan-iid-ev417439-1
Delivery,199000,Alienware,,Used,Laptop,Rs 400 50% One Ten 2-Piece 10Amp Round 2 Pin Plug Set,https://www.olx.com.pk/item/one-ten-2-piece-10amp-round-2-pin-plug-set-iid-ev416972-1
Delivery,199000,Alienware,,Used,Laptop,"Rs 400 50% USB LED Light - Portable and Flexible for Laptops, Power Banks, and Chargers",https://www.olx.com.pk/item/usb-led-light-portable-and-flexible-for-laptops-power-banks-and-chargers-iid-ev416954-1
Delivery,6650,Alienware,,Used,Laptop,"Rs 8,500 22% BX-10 Double Mic ANC Earphones for iPhone and Type-C Devices",https://www.olx.com.pk/item/bx-10-double-mic-anc-earphones-for-iphone-and-type-c-devices-iid-ev416884-1
Featured,55000,Alienware,,Good,Laptop,"Dell Latitude 7390 2-in-1 (Touch Screen) for Sale | Clean Condition Khalid Bin Walid Road, Karachi•14 hours ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7390-2-in-1-touch-screen-for-sale-clean-condition-iid-1109545155
Featured,32999,Alienware,,Used,Laptop,"Lenovo Thinkpad core i5 6th generation laptop 8gb ram 500gb rom Chaklala Scheme, Rawalpindi•1 week ago Call Chat",https://www.olx.com.pk/item/lenovo-thinkpad-core-i5-6th-generation-laptop-8gb-ram-500gb-rom-iid-1109217748
Featured,1000,Alienware,,Used,Laptop,"ASUS TUF F17 | i5-11260H | RTX 3050ti | 16GB RAM | 1TB NVMe | 144Hz Wapda Town Phase 1, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/asus-tuf-f17-i5-11260h-rtx-3050ti-16gb-ram-1tb-nvme-144hz-iid-1109116534
Featured,35999,Alienware,,Used,Laptop,"TOSHIBA | Core i7 6th Gen | 8 GB RAM 240 GB SSD Gulshan-e-Iqbal, Karachi•2 weeks ago Call Chat",https://www.olx.com.pk/item/toshiba-core-i7-6th-gen-8-gb-ram-240-gb-ssd-iid-1105904555
Featured,1000,Alienware,,Used,Laptop,"Hp Elitebook 1030 G7 G8 | 840 G11 G10 G9 | 845 G11 | Zbook Firefly G11 Bahria Town Rawalpindi, Rawalpindi•1 week ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-1030-g7-g8-840-g11-g10-g9-845-g11-zbook-firefly-g11-iid-1109290992
Featured,6000,Alienware,,Used,Laptop,"Acer predator helios neo 16S AI RTX 5070Ti core ultra 9 275hx 16” oled Model Town Link Road, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/acer-predator-helios-neo-16s-ai-rtx-5070ti-core-ultra-9-275hx-16-oled-iid-1109291533
Featured,4000,Alienware,,Used,Laptop,"Scrap Computer Mobile and Electronics items DHA Phase 3, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/scrap-computer-mobile-and-electronics-items-iid-1104748033
Featured,95000,Alienware,,New,Laptop,"seagate IronWolf 16tb HDD Brand new official warrranty Pak Arab Housing Society Phase 2, Lahore•2 days ago Call Chat",https://www.olx.com.pk/item/seagate-ironwolf-16tb-hdd-brand-new-official-warrranty-iid-1109543577
Featured,95000,Alienware,,Used,Laptop,"Elite Book Saddar, Karachi•4 days ago Call Chat",https://www.olx.com.pk/item/elite-book-iid-1109466784
Delivery,2750,Alienware,,Used,Laptop,"Rs 3,500 21% Multy Net SPEAKER AC-800 For LED/LCD/Laptop/Computer Gaming Speakers Support Both SD Card & Bluetooth",https://www.olx.com.pk/item/multy-net-speaker-ac-800-for-led-lcd-laptop-computer-gaming-speakers-support-both-sd-card-bluetooth-iid-ev417546-1
Delivery,6650,Alienware,,Used,Laptop,"Rs 8,500 22% BX-10 Double Mic ANC Earphones for iPhone and Type-C Devices",https://www.olx.com.pk/item/bx-10-double-mic-anc-earphones-for-iphone-and-type-c-devices-iid-ev416884-1
Delivery,499000,Alienware,,Used,Laptop,"Rs 1,200 58% Levelplay CF120 RGB 120mm PWM 4-Pin Addressable Fan | High-Performance 12V 0.37A Copper Motor | 26dB Silent Cooling | Imported from Malaysia",https://www.olx.com.pk/item/levelplay-cf120-rgb-120mm-pwm-4-pin-addressable-fan-high-performance-12v-0-37a-copper-motor-26db-silent-cooling-imported-from-malaysia-iid-ev480123-1
Delivery,360000,Alienware,,Used,Laptop,"5-in-1 60W Fast Charging Data Cable Set | All-in-One Multifunctional Type-C Cable Kit | Compatible with iPhone, Android & Type-C Devices | Travel Cable Box by AR Tech Vibe",https://www.olx.com.pk/item/5-in-1-60w-fast-charging-data-cable-set-all-in-one-multifunctional-type-c-cable-kit-compatible-with-iphone-android-type-c-devices-travel-cable-box-by-ar-tech-vibe-iid-ev479270-1
Delivery,599000,Alienware,,Used,Laptop,"Rs 1,500 60% Cooler Master RGB 120mm Fans – Bulk Malaysia Import – Best Price",https://www.olx.com.pk/item/cooler-master-rgb-120mm-fans-bulk-malaysia-import-best-price-iid-ev479271-1
Delivery,1500,Alienware,,Used,Laptop,HP 90W Round Pin Laptop Charger | Original HP AC Adapter with Power Cord | Imported from Malaysia,https://www.olx.com.pk/item/hp-90w-round-pin-laptop-charger-original-hp-ac-adapter-with-power-cord-imported-from-malaysia-iid-ev479267-1
Delivery,1800,Alienware,,Used,Laptop,HP Pavilion Blue Pin Laptop Charger 19.5V 3.33A 65W | Original HP Adapter with Power Cable | Genuine Blue Tip Charger | Imported from Malaysia,https://www.olx.com.pk/item/hp-pavilion-blue-pin-laptop-charger-19-5v-3-33a-65w-original-hp-adapter-with-power-cable-genuine-blue-tip-charger-imported-from-malaysia-iid-ev479268-1
Delivery,99000,Alienware,,Used,Laptop,"Rs 699 86% MiniFlex USB LED Lamp – Flexible Portable Light for Laptop, Keyboard, Power Bank, Night Reading & Travel",https://www.olx.com.pk/item/miniflex-usb-led-lamp-flexible-portable-light-for-laptop-keyboard-power-bank-night-reading-travel-iid-ev460653-1
Delivery,599000,Alienware,,Used,Laptop,"Rs 1,999 70% i12 TWS Airpods inpods – Wireless Bluetooth 5.0 Earphones Headset | Touch Control | Android & iPhone Compatible.",https://www.olx.com.pk/item/i12-tws-airpods-inpods-wireless-bluetooth-5-0-earphones-headset-touch-control-android-iphone-compatible-iid-ev453403-1
Featured,2000,Alienware,,Used,Laptop,"Macbook Pro 2021 M1 8/512 DHA Defence Phase 2, Islamabad•1 week ago Call Chat",https://www.olx.com.pk/item/macbook-pro-2021-m1-8512-iid-1109097016
Featured,2000,Alienware,,Used,Laptop,"Dell Precision 5550 |i9-108850H|32GB RAM|1TB|4K|Touch Screen|4GB Card Commerce Town, Islamabad•3 days ago Call Chat",https://www.olx.com.pk/item/dell-precision-5550-i9-108850h32gb-ram1tb4ktouch-screen4gb-card-iid-1094405106
Featured,1000,Alienware,,Used,Laptop,"MacBook Pro 2019 i9 | 16GB RAM | 500GB SSD | 4GB GPU | A+ Condition Medical Colony, Bahawalpur•1 week ago Call Chat",https://www.olx.com.pk/item/macbook-pro-2019-i9-16gb-ram-500gb-ssd-4gb-gpu-a-condition-iid-1109340732
Featured,33000,Lg,,Used,Laptop,"Lenovo ThinkPad 13 – i3 7th Gen | 8GB/256GB SSD Shah Faisal Town, Karachi•3 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-thinkpad-13-i3-7th-gen-8gb256gb-ssd-iid-1108965294
Featured,6000,Lg,,Used,Laptop,"Acer predator helios neo 16S AI RTX 5070Ti core ultra 9 275hx 16” oled Model Town Link Road, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/acer-predator-helios-neo-16s-ai-rtx-5070ti-core-ultra-9-275hx-16-oled-iid-1109291533
Featured,33000,Lg,,Used,Laptop,"Core i3 i5 i7 4th 5th 6th 7th 8th Generation Laptop - DELL HP LENOVO Thokar Niaz Baig, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/core-i3-i5-i7-4th-5th-6th-7th-8th-generation-laptop-dell-hp-lenovo-iid-1076827481
Featured,2000,Lg,,Used,Laptop,"HP ZBook Fury 15 G7 Xeon 32GB 1TB SSD Quadro T2000 Laptop Saddar, Rawalpindi•1 week ago Call Chat",https://www.olx.com.pk/item/hp-zbook-fury-15-g7-xeon-32gb-1tb-ssd-quadro-t2000-laptop-iid-1109359633
Featured,1000,Lg,,Used,Laptop,"Dell Precision 7550|Core i7 10th Gen H|16GB RAM|512GB SSD|NVID Quadro Gulshan-e-Iqbal Town, Karachi•17 hours ago Call Chat",https://www.olx.com.pk/item/dell-precision-7550core-i7-10th-gen-h16gb-ram512gb-ssdnvid-quadro-iid-1109565599
Featured,74999,Lg,,Used,Laptop,"HP Elitebook 845 G8, Ryzen 5 Pro 5650U, 16GB RAM, 256GB SSD Allama Iqbal Town - Huma Block, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-845-g8-ryzen-5-pro-5650u-16gb-ram-256gb-ssd-iid-1109193555
Delivery,1130,Lg,,Used,Laptop,"Rs 1,699 33% Interlink Battle G Gaming Headset.",https://www.olx.com.pk/item/interlink-battle-g-gaming-headset-iid-ev491714-1
Delivery,599000,Lg,,Used,Laptop,"Rs 1,000 40% VOOXE 4 in 1 65 W Fast Charging Data Cable Nylon Braided Magnetic A Port To Type C Ilphone-Cable To USB,USB To C Type,USB A To Iphone Cable, Type C to Laptops (Multipurpose)",https://www.olx.com.pk/item/vooxe-4-in-1-65-w-fast-charging-data-cable-nylon-braided-magnetic-a-port-to-type-c-ilphone-cable-to-usb-usb-to-c-type-usb-a-to-iphone-cable-type-c-to-laptops-multipurpose-iid-ev491684-1
Delivery,499000,Lg,,Good,Laptop,"Rs 1,000 50% Pack Of 2 OPPO / VIVO Handsfree Good Quality Sound Handfree / Handsfree/ Earphone /Headphones/ Headset for All Type of Mobiles & Laptops",https://www.olx.com.pk/item/pack-of-2-oppo-vivo-handsfree-good-quality-sound-handfree-handsfree-earphone-headphones-headset-for-all-type-of-mobiles-laptops-iid-ev491670-1
Delivery,18500,Lg,,Used,Laptop,"Rs 29,999 38% Hp G7 WINDOWS RTN_k 4/16",https://www.olx.com.pk/item/hp-g7-windows-rtn_k-4-16-iid-ev491632-1
Delivery,1199,Lg,,Used,Laptop,"Rs 1,500 20% Hp Laptop Bag Premium Quality",https://www.olx.com.pk/item/hp-laptop-bag-premium-quality-iid-ev491535-1
Delivery,199000,Lg,,Used,Laptop,Rs 300 34% Stereo Audio AUX Cable Male-Male 1.5m High Quality,https://www.olx.com.pk/item/stereo-audio-aux-cable-male-male-1-5m-high-quality-iid-ev491531-1
Delivery,1099,Lg,,Used,Laptop,"Rs 1,799 39% Electric Mosquito Trap Blue Light Mosquito Lamp with USB Power Suction Fan No Zapper Child Safe",https://www.olx.com.pk/item/electric-mosquito-trap-blue-light-mosquito-lamp-with-usb-power-suction-fan-no-zapper-child-safe-iid-ev491491-1
Delivery,840000,Lg,,Used,Laptop,"Rs 1,200 30% 4-Piece Peeking Monster Car Sticker Set – Waterproof Funny Vinyl Decals for Car Decoration",https://www.olx.com.pk/item/4-piece-peeking-monster-car-sticker-set-waterproof-funny-vinyl-decals-for-car-decoration-iid-ev491480-1
Delivery,749000,Lg,,Used,Laptop,"Rs 1,999 63% G4 tws Air Pro TWS with Charging Case White i12 Pro Earbuds Air Buds Bluetooth Earphone Wireless Handsfree",https://www.olx.com.pk/item/g4-tws-air-pro-tws-with-charging-case-white-i12-pro-earbuds-air-buds-bluetooth-earphone-wireless-handsfree-iid-ev491426-1
Featured,60000,Lg,,Used,Laptop,"ACEMAGIC LAPTOP 12 GENERATION MODEL AX15 Shah Latif Town, Karachi•4 days ago Call Chat",https://www.olx.com.pk/item/acemagic-laptop-12-generation-model-ax15-iid-1109472660
Featured,2000,Lg,,Used,Laptop,"ASUS ROG STRIX RTX 3070 | R9 5900HX | 16GB RAM| 512GB NVME |2.5K-300HZ University Road, Peshawar•4 weeks ago Call Chat",https://www.olx.com.pk/item/asus-rog-strix-rtx-3070-r9-5900hx-16gb-ram-512gb-nvme-25k-300hz-iid-1107953276
Featured,48000,Lg,,Used,Laptop,"HP Elite 1013 g3 core i5 8th gen 8gb ram 256gb ssd Laptop Samanabad, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elite-1013-g3-core-i5-8th-gen-8gb-ram-256gb-ssd-laptop-iid-1107824362
Featured,1000,Lg,,Used,Laptop,"Dell Latitude 7420 core i7| 11Gen | 16 Gb | 256 ssd Laptop\4k Dislply H-8, Islamabad•3 days ago Call Chat",https://www.olx.com.pk/item/dell-latitude-7420-core-i7-11gen-16-gb-256-ssd-laptop4k-dislply-iid-1109506340
Featured,1000,Lg,,Used,Laptop,"Dell XPS 13 9300 10th Gen Core i7 | Ultra Premium Laptop Stock Availab Cantt, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/dell-xps-13-9300-10th-gen-core-i7-ultra-premium-laptop-stock-availab-iid-1108693202
Featured,41000,Lg,,Used,Laptop,"Lenovo Core i5 8th Generation Laptop Nawansher, Abbottabad•16 hours ago Call Chat",https://www.olx.com.pk/item/lenovo-core-i5-8th-generation-laptop-iid-1109556435
Featured,50000,Lg,,Used,Laptop,"HP 650 G2 Probook Whatsapp please Saadi Town, Karachi•3 days ago Call Chat",https://www.olx.com.pk/item/hp-650-g2-probook-whatsapp-please-iid-1108537954
Featured,66999,Lg,,Used,Laptop,"Dell core i5 11th generation laptop 8gb ram DDR4 6hr battery camera Blue Area, Islamabad•2 weeks ago Call Chat",https://www.olx.com.pk/item/dell-core-i5-11th-generation-laptop-8gb-ram-ddr4-6hr-battery-camera-iid-1109204455
Featured,1000,Lg,,Used,Laptop,"HP ZBook Studio G5 | i7 8th Gen | 16GB RAM | 256GB SSD Social Security Workers Welfare Multi Story Flats, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-zbook-studio-g5-i7-8th-gen-16gb-ram-256gb-ssd-iid-1107348114
Delivery,280000,Lg,,Used,Laptop,Rs 300 7% Wireless Magnetic Charger Cable for Smart Watches,https://www.olx.com.pk/item/wireless-magnetic-charger-cable-for-smart-watches-iid-ev491151-1
Delivery,4450,Lg,,Used,Laptop,"Rs 7,000 36% H18+ Wireless Keyboard with Full Touchpad, 2.4GHz",https://www.olx.com.pk/item/h18-wireless-keyboard-with-full-touchpad-2-4ghz-iid-ev277778-1
Delivery,1599,Lg,,Used,Laptop,"Rs 2,000 20% I10 Mini Wireless Bluetooth Air Mouse with Touchpad and 7-Color Backlit",https://www.olx.com.pk/item/i10-mini-wireless-bluetooth-air-mouse-with-touchpad-and-7-color-backlit-iid-ev277802-1
Delivery,380000,Lg,,Used,Laptop,Rs 599 37% Black HDMI to Mini HDMI Connector,https://www.olx.com.pk/item/black-hdmi-to-mini-hdmi-connector-iid-ev275094-1
Delivery,640000,Lg,,Used,Laptop,Rs 790 19% HDMI to VGA Converter with Audio Output - White,https://www.olx.com.pk/item/hdmi-to-vga-converter-with-audio-output-white-iid-ev275498-1
Delivery,1099,Lg,,Used,Laptop,"Rs 2,000 45% STERO TWS Wireless Earbuds with LED Display – ENC Noise Cancellation, HiFi Stereo, Bluetooth 5.3 Transparent Design, Airpods Compatible with Android & iPhone – Gaming & Music Headphones LED Display 4.0 (1)",https://www.olx.com.pk/item/stero-tws-wireless-earbuds-with-led-display-enc-noise-cancellation-hifi-stereo-bluetooth-5-3-transparent-design-airpods-compatible-with-android-iphone-gaming-music-headphones-led-display-iid-ev462197-1
Delivery,299000,Lg,,Used,Laptop,"Rs 500 40% 4 in 1 65 Watt USB to Type C PD Charging Cable Nylon Braided (C to C, C to Lightning, USB A to C and USB A to Lightning) | Fast Charging Cable | W Fast Charging Data Cable Nylon Braided Magnetic A Port To Type C | Iphone-Cable To USB,USB To C Type,USB A T",https://www.olx.com.pk/item/4-in-1-65-watt-usb-to-type-c-pd-charging-cable-nylon-braided-c-to-c-c-to-lightning-usb-a-to-c-and-usb-a-to-lightning-fast-charging-cable-w-fast-charging-data-cable-nylon-braided-magnetic-a-port-to-type-c-iphone-cable-to-usb-usb-to-c-type-usb-a-t-iid-ev460954-1
Delivery,59000,Lg,,Used,Laptop,"Rs 120 51% Micro USB OTG Adapter Converter For Mobile, Tablet, Pc to Flash wired OTG - REMAX",https://www.olx.com.pk/item/micro-usb-otg-adapter-converter-for-mobile-tablet-pc-to-flash-wired-otg-remax-iid-ev460964-1
Delivery,149000,Lg,,Used,Laptop,Rs 200 26% Type C to USB Converter Adapter 2.0 OTG Connector Mini Adapter | Universal Compatibility With All Type C ports | Type C OTG Adapter Aluminum Frame Premium Quality,https://www.olx.com.pk/item/type-c-to-usb-converter-adapter-2-0-otg-connector-mini-adapter-universal-compatibility-with-all-type-c-ports-type-c-otg-adapter-aluminum-frame-premium-quality-iid-ev460960-1
Featured,68000,Lg,,Used,Laptop,"HP Elitebook X360 1030 G3 Core i5, 8th Gen Main Boulevard Gulberg, Lahore•3 days ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-x360-1030-g3-core-i5-8th-gen-iid-1109504075
Featured,56900,Lg,,Used,Laptop,"Lenovo X395 Ryzen 5 3500U 16GB RAM 256GB SSD 2GB Dedicated Card ! Saddar, Rawalpindi•2 weeks ago Call Chat",https://www.olx.com.pk/item/lenovo-x395-ryzen-5-3500u-16gb-ram-256gb-ssd-2gb-dedicated-card-iid-1109142584
Featured,88000,Lg,,Used,Laptop,"HP Elitebook 840 G8 Corei5-11 Generation Discount offer Quantity Ava DHA Defence Phase 1, Islamabad•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g8-corei5-11-generation-discount-offer-quantity-ava-iid-1109142427
Featured,1000,Lg,,Used,Laptop,"HP ZBook 17 G5 i7 8th Gen | 16GB RAM | 6GB Quadro P3200 | 17 FHD Garden Town Main Boulevard, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/hp-zbook-17-g5-i7-8th-gen-16gb-ram-6gb-quadro-p3200-17-fhd-iid-1109027042
Featured,1000,Lg,,Used,Laptop,"Dell Precision 7550|Core i7 10th Gen H|16GB RAM|512GB SSD|NVID Quadro Gulshan-e-Iqbal Town, Karachi•17 hours ago Call Chat",https://www.olx.com.pk/item/dell-precision-7550core-i7-10th-gen-h16gb-ram512gb-ssdnvid-quadro-iid-1109565599
Featured,77000,Lg,,Used,Laptop,"HP Elitebook 840 G7 Corei5-10 Generation/Touch Screen I-8 Markaz, Islamabad•2 weeks ago Call Chat",https://www.olx.com.pk/item/hp-elitebook-840-g7-corei5-10-generationtouch-screen-iid-1109142935
Featured,1000,Lg,,Used,Laptop,"ASUS core i5 13 generation 13.3 inches laptop Phul Ghulab Road, Abbottabad•2 weeks ago Call Chat",https://www.olx.com.pk/item/asus-core-i5-13-generation-133-inches-laptop-iid-1107842934
Featured,10000,Lg,,Used,Laptop,"sale your old scap computer CPU monitor ups battery LDA Avenue - Block H, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/sale-your-old-scap-computer-cpu-monitor-ups-battery-iid-1108249697
Featured,31500,Lg,,Used,Laptop,"HP core i7 4th generation laptop 8gb ram 500gb Rom camera wifi DVD Blue Area, Islamabad•4 weeks ago Call Chat",https://www.olx.com.pk/item/hp-core-i7-4th-generation-laptop-8gb-ram-500gb-rom-camera-wifi-dvd-iid-1108705336
